nombre,tipo,latitud,longitud
Clínica #423,Clínica,24.074892957714745,-104.61422045588809
Hospital #424,Hospital,24.07784538631273,-104.62053892860614
Centro de Salud #425,Centro de Salud,23.985938151023547,-104.63840735751633
Clínica #426,Clínica,23.97682939477562,-104.60525326899952
Policía #427,Policía,23.98667240721211,-104.63345209708272
Policía #428,Policía,24.103349291011423,-104.68795365248964
Clínica #429,Clínica,23.94579033165431,-104.6082331971258
Centro de Salud #430,Centro de Salud,23.98191637748319,-104.67466413878874
Centro Médico #431,Centro Médico,24.08263695676296,-104.61597672000106
Centro de Salud #432,Centro de Salud,24.049204964146696,-104.66531872673559
Centro Médico #433,Centro Médico,23.923646107558305,-104.68822678598723
Bomberos #434,Bomberos,23.988346469026308,-104.59676875846644
Bomberos #435,Bomberos,23.965308609306778,-104.72248692936459
Centro de Salud #436,Centro de Salud,23.979158420330926,-104.59237596526573
Hospital #437,Hospital,24.052385847474284,-104.57472144549146
Policía #438,Policía,24.039449288214325,-104.71914944773579
Policía #439,Policía,24.086269011337826,-104.59578043725381
Policía #440,Policía,24.064236599561085,-104.7412615144091
Centro Médico #441,Centro Médico,24.055272584437706,-104.70249395971062
Atención Psicológica #442,Atención Psicológica,24.042119084425163,-104.5995217669777
Atención Psicológica #443,Atención Psicológica,23.966800588867084,-104.7021663005509
Atención Psicológica #444,Atención Psicológica,24.100794867627492,-104.71119676475548
Atención Psicológica #445,Atención Psicológica,24.012335995688197,-104.69364565345926
Clínica #446,Clínica,24.020581338297514,-104.66626783465405
Policía #447,Policía,24.083378247916247,-104.5897481551697
Policía #448,Policía,24.09460038401187,-104.73956403934781
Atención Psicológica #449,Atención Psicológica,24.094823389010447,-104.63909185091512
Centro de Salud #450,Centro de Salud,24.0622801954238,-104.6468181224895
Centro de Salud #451,Centro de Salud,23.977012602811865,-104.59737663394166
Refugio para Mujeres #452,Refugio para Mujeres,24.009863844074765,-104.6473294524143
Clínica #453,Clínica,23.938342713931817,-104.56789900925452
Atención Psicológica #454,Atención Psicológica,24.0969259547436,-104.56390561457475
Clínica #455,Clínica,23.930651377434213,-104.64959857706135
Bomberos #456,Bomberos,23.99723322360892,-104.73367891255779
Bomberos #457,Bomberos,23.92563750910563,-104.56383481905002
Centro Médico #458,Centro Médico,24.078276127496434,-104.72248008245484
Refugio para Mujeres #459,Refugio para Mujeres,24.10347923432255,-104.65550901339044
Policía #460,Policía,24.071768230953122,-104.6561779745689
Hospital #461,Hospital,24.101171497820655,-104.74619922301781
Bomberos #462,Bomberos,24.086992619856474,-104.64023915091124
Clínica #463,Clínica,23.94223737206485,-104.69237968439217
Refugio para Mujeres #464,Refugio para Mujeres,23.944369669031722,-104.70231209930805
Atención Psicológica #465,Atención Psicológica,23.932561430202213,-104.58266245587893
Atención Psicológica #466,Atención Psicológica,24.03934780856379,-104.74671292955883
Bomberos #467,Bomberos,24.06370886555847,-104.69174560244495
Hospital #468,Hospital,24.04296191655519,-104.7018871522387
Clínica #469,Clínica,23.957462782359677,-104.61635701941609
Centro Médico #470,Centro Médico,23.933535864581767,-104.64478811093556
Hospital #471,Hospital,23.998090746512013,-104.6559729843683
Clínica #472,Clínica,24.116207884510313,-104.69926994778616
Hospital #473,Hospital,23.991418775302947,-104.73648808845162
Bomberos #474,Bomberos,24.066588204290127,-104.62434860750487
Centro Médico #475,Centro Médico,23.946681917971873,-104.67954019077717
Centro Médico #476,Centro Médico,24.082701773111218,-104.71498217458966
Atención Psicológica #477,Atención Psicológica,24.11616383715777,-104.65429376567641
Policía #478,Policía,24.082299536369522,-104.73737989259357
Atención Psicológica #479,Atención Psicológica,23.927396758039954,-104.70968180143267
Bomberos #480,Bomberos,24.09715807712362,-104.68688083599007
Refugio para Mujeres #481,Refugio para Mujeres,24.0230767178509,-104.55217545954078
Atención Psicológica #482,Atención Psicológica,23.97066275304052,-104.59934181623623
Bomberos #483,Bomberos,23.97722217911031,-104.57757229390616
Hospital #484,Hospital,24.09315965541561,-104.68361506272373
Centro de Salud #485,Centro de Salud,24.07986848230365,-104.66260972337501
Clínica #486,Clínica,24.068661541103925,-104.571072501009
Clínica #487,Clínica,23.987807325681633,-104.71263655648202
Atención Psicológica #488,Atención Psicológica,23.993469385391936,-104.59054182392467
Refugio para Mujeres #489,Refugio para Mujeres,24.080229617480356,-104.60458373513148
Centro de Salud #490,Centro de Salud,24.00612143040069,-104.55098036703119
Policía #491,Policía,24.02909487946893,-104.68575771435708
Centro de Salud #492,Centro de Salud,23.985583981068313,-104.69087201013194
Atención Psicológica #493,Atención Psicológica,24.04052432554612,-104.6647767854234
Atención Psicológica #494,Atención Psicológica,23.990309396754398,-104.74152896742999
Centro Médico #495,Centro Médico,24.04297029643975,-104.66301189918138
Hospital #496,Hospital,23.93500823299763,-104.62249749242335
Centro Médico #497,Centro Médico,24.02261720389291,-104.60002040314762
Policía #498,Policía,24.11055787925592,-104.7214441063275
Atención Psicológica #499,Atención Psicológica,23.926959793159707,-104.73655332738758
Centro Médico #500,Centro Médico,23.992430116508682,-104.56010657762403
Hospital #501,Hospital,24.041018965770956,-104.61418758861733
Centro Médico #502,Centro Médico,23.994402675694136,-104.59738310564029
Policía #503,Policía,24.025891976307257,-104.67039319080952
Refugio para Mujeres #504,Refugio para Mujeres,23.96992233061868,-104.727310277483
Policía #505,Policía,24.019808792051293,-104.67260252399215
Centro de Salud #506,Centro de Salud,23.9723553353175,-104.69794204577202
Atención Psicológica #507,Atención Psicológica,23.962914085084744,-104.62762456344727
Atención Psicológica #508,Atención Psicológica,23.960035668198223,-104.7228543164539
Centro de Salud #509,Centro de Salud,24.01040853704908,-104.57026419384276
Atención Psicológica #510,Atención Psicológica,24.119452480804608,-104.58789735632848
Centro Médico #511,Centro Médico,24.053567958097794,-104.60809190263609
Refugio para Mujeres #512,Refugio para Mujeres,24.09826633647078,-104.57972758984938
Policía #513,Policía,24.078739276769,-104.64824885096515
Centro de Salud #514,Centro de Salud,24.117026509346037,-104.59158686527778
Bomberos #515,Bomberos,24.07807461216155,-104.74474319463835
Centro Médico #516,Centro Médico,24.013481167858334,-104.55339760847144
Policía #517,Policía,24.042389672524102,-104.73275690366962
Refugio para Mujeres #518,Refugio para Mujeres,23.999631996154182,-104.60661328029802
Atención Psicológica #519,Atención Psicológica,24.02513913096606,-104.59616708992506
Centro de Salud #520,Centro de Salud,23.94506535645184,-104.68659446590792
Centro de Salud #521,Centro de Salud,24.0099948991326,-104.61397820187008
Centro Médico #522,Centro Médico,23.945666922149,-104.58418925437293
Policía #523,Policía,24.073556327471533,-104.72419340844063
Hospital #524,Hospital,24.086278161293507,-104.6463795734152
Refugio para Mujeres #525,Refugio para Mujeres,23.952931415978025,-104.6854678497691
Bomberos #526,Bomberos,23.989204616468374,-104.5618191890137
Refugio para Mujeres #527,Refugio para Mujeres,24.089186741231174,-104.69987893820361
Refugio para Mujeres #528,Refugio para Mujeres,23.94503405902538,-104.68943507877823
Centro de Salud #529,Centro de Salud,24.020514628948252,-104.71627281965047
Policía #530,Policía,23.954240124611157,-104.62510416251327
Centro Médico #531,Centro Médico,24.088506000822676,-104.63727639311375
Hospital #532,Hospital,23.936244570978673,-104.56029062920592
Refugio para Mujeres #533,Refugio para Mujeres,24.05022599549712,-104.59660819981674
Clínica #534,Clínica,24.04362168526499,-104.74394282028372
Refugio para Mujeres #535,Refugio para Mujeres,24.048381457860245,-104.68958117740908
Bomberos #536,Bomberos,24.080937630843145,-104.61300183176087
Refugio para Mujeres #537,Refugio para Mujeres,24.010708826591035,-104.61227728566541
Policía #538,Policía,24.00792109998408,-104.65314977397854
Bomberos #539,Bomberos,23.988038513670354,-104.72126626176748
Centro Médico #540,Centro Médico,24.066839950960908,-104.57784452684913
Clínica #541,Clínica,23.946153230310475,-104.67589196038995
Centro de Salud #542,Centro de Salud,23.98382317728063,-104.65670548659187
Refugio para Mujeres #543,Refugio para Mujeres,24.009919202399132,-104.72182447299836
Hospital #544,Hospital,23.97804240099398,-104.67317003329968
Clínica #545,Clínica,23.969654056076237,-104.57693849965587
Policía #546,Policía,24.08269556928789,-104.56324969295012
Centro Médico #547,Centro Médico,23.95796682024467,-104.71813151762149
Atención Psicológica #548,Atención Psicológica,24.01975194167953,-104.68829190358912
Hospital #549,Hospital,23.938009819008755,-104.67135156317735
Atención Psicológica #550,Atención Psicológica,24.113337326110496,-104.70697111549475
Centro Médico #551,Centro Médico,23.92973162658593,-104.6937287323253
Atención Psicológica #552,Atención Psicológica,23.977149676288203,-104.74836451881056
Centro de Salud #553,Centro de Salud,24.006185553869507,-104.57350885381629
Centro Médico #554,Centro Médico,24.072771352832397,-104.67681252949649
Clínica #555,Clínica,23.9302315374766,-104.63763662696682
Centro Médico #556,Centro Médico,24.03064458532423,-104.73529365005143
Atención Psicológica #557,Atención Psicológica,24.072880822941446,-104.6940558644752
Centro de Salud #558,Centro de Salud,23.945732678137844,-104.73066370279506
Centro Médico #559,Centro Médico,24.07897944567619,-104.6821829400095
Centro Médico #560,Centro Médico,24.07099303445856,-104.71018842368952
Clínica #561,Clínica,24.02001558071413,-104.74093932950659
Policía #562,Policía,24.06271836926496,-104.58920682896117
Atención Psicológica #563,Atención Psicológica,23.949788132915288,-104.5713736615844
Policía #564,Policía,23.985593169527306,-104.62738637578707
Policía #565,Policía,23.998590917573296,-104.6266999025057
Refugio para Mujeres #566,Refugio para Mujeres,24.038744931126196,-104.64853700275975
Atención Psicológica #567,Atención Psicológica,24.061747961287086,-104.69004188705253
Hospital #568,Hospital,23.993671561973155,-104.6152387215054
Clínica #569,Clínica,24.036740428369757,-104.59064903721398
Hospital #570,Hospital,24.03938192319064,-104.69689391260286
Bomberos #571,Bomberos,24.06428002245926,-104.63329534459048
Policía #572,Policía,24.024846466524938,-104.60576343295018
Clínica #573,Clínica,23.949555141660067,-104.61385462098987
Hospital #574,Hospital,24.034514054280823,-104.60989581777172
Bomberos #575,Bomberos,23.92378747350132,-104.68726150331084
Policía #576,Policía,24.002592021957785,-104.70922166345957
Atención Psicológica #577,Atención Psicológica,24.094563541782463,-104.60283254574627
Hospital #578,Hospital,24.061155046430354,-104.64626335768799
Centro Médico #579,Centro Médico,24.119624573681097,-104.65432580333133
Clínica #580,Clínica,23.98275051974756,-104.71536351522855
Centro Médico #581,Centro Médico,24.029254643848965,-104.61482628468873
Refugio para Mujeres #582,Refugio para Mujeres,24.04201531601575,-104.71154716617266
Bomberos #583,Bomberos,23.975801279184353,-104.69030016776195
Refugio para Mujeres #584,Refugio para Mujeres,24.07423485381753,-104.6090198126327
Atención Psicológica #585,Atención Psicológica,23.98340814900369,-104.68023936515975
Refugio para Mujeres #586,Refugio para Mujeres,23.977557875099592,-104.63530463922528
Clínica #587,Clínica,24.099152092308046,-104.67109350887183
Centro Médico #588,Centro Médico,24.110921772678292,-104.5890768332087
Refugio para Mujeres #589,Refugio para Mujeres,23.928413297366546,-104.55893725646416
Centro de Salud #590,Centro de Salud,23.98927270281912,-104.66152477762704
Refugio para Mujeres #591,Refugio para Mujeres,24.0694676999436,-104.7072026383846
Refugio para Mujeres #592,Refugio para Mujeres,24.106604786756662,-104.61076573987064
Policía #593,Policía,23.941845316314215,-104.60182180466231
Bomberos #594,Bomberos,23.968491607682058,-104.61603320702139
Bomberos #595,Bomberos,24.04758891468173,-104.73950177863212
Clínica #596,Clínica,23.986058724697468,-104.65551921859303
Policía #597,Policía,23.921036289281425,-104.63992948684408
Policía #598,Policía,24.001381490309377,-104.56299358028078
Atención Psicológica #599,Atención Psicológica,24.01548970408818,-104.71010880506648
Refugio para Mujeres #600,Refugio para Mujeres,23.984233540423833,-104.62082041642195
Centro de Salud #601,Centro de Salud,24.050459746083817,-104.7035559601558
Hospital #602,Hospital,24.102645945133972,-104.71498704490381
Policía #603,Policía,24.10678452211564,-104.7427320301575
Clínica #604,Clínica,24.077592125975166,-104.71273767361551
Refugio para Mujeres #605,Refugio para Mujeres,24.095348633583583,-104.74814656630399
Centro de Salud #606,Centro de Salud,24.105690969203405,-104.68299157726085
Atención Psicológica #607,Atención Psicológica,24.117819894017746,-104.64133990328861
Atención Psicológica #608,Atención Psicológica,24.097851992753984,-104.7231600107982
Atención Psicológica #609,Atención Psicológica,23.9745674162996,-104.5882372243514
Centro Médico #610,Centro Médico,23.952498852507947,-104.65821710579354
Refugio para Mujeres #611,Refugio para Mujeres,24.06371963469118,-104.74718316087632
Centro Médico #612,Centro Médico,24.07815353288505,-104.63644375551581
Bomberos #613,Bomberos,23.95509898276769,-104.57877069914531
Clínica #614,Clínica,24.08539796505526,-104.64694386820804
Centro de Salud #615,Centro de Salud,24.00016664932557,-104.7309229788411
Policía #616,Policía,24.015490819697977,-104.56283492259973
Hospital #617,Hospital,23.97215705541309,-104.7028957494397
Refugio para Mujeres #618,Refugio para Mujeres,24.110806964530983,-104.68961083206169
Hospital #619,Hospital,23.97231063016308,-104.67808958188778
Bomberos #620,Bomberos,23.93242486636011,-104.72635503043921
Refugio para Mujeres #621,Refugio para Mujeres,23.951943365045512,-104.61278527602178
Refugio para Mujeres #622,Refugio para Mujeres,24.058058075483764,-104.62225773496013
Refugio para Mujeres #623,Refugio para Mujeres,23.993508780620434,-104.70583015200626
Policía #624,Policía,24.015636379947043,-104.65900426544587
Centro Médico #625,Centro Médico,24.003169123086245,-104.64015309823634
Atención Psicológica #626,Atención Psicológica,24.071470104660865,-104.589601001644
Bomberos #627,Bomberos,24.072371923994222,-104.61393161601613
Centro de Salud #628,Centro de Salud,24.025101331244034,-104.64436537518537
